"FAST FOODS,BURRITO,W/BF,CHS,&CHILI PEPPERS",208,2.08
"FAST FOODS,BURRITO,W/BNS",206,2.06
"FAST FOODS,BURRITO,W/BNS&CHILI PEPPERS",202,2.02
"FAST FOODS,BURRITO,W/BNS&CHS",205,2.05
"FAST FOODS,BURRITO,W/BNS,CHS,&BF",163,1.63
"FAST FOODS,BURRITO,W/BNS,CHS,&CHILI PEPPERS",197,1.97
"FAST FOODS,BURRITO,W/FRUIT (APPL OR CHERRY)",312,3.12
"FAST FOODS,CHEESEBURGER,DOUBLE,REG PATTY & BUN,PLN",305,3.05
"FAST FOODS,CHEESEBURGER; DOUBLE,LRG PATTY,W/ CONDMNT & VEG",273,2.73
"FAST FOODS,CHEESEBURGER; DOUBLE,LRG PATTY; W/ CONDMNT",272,2.72
"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY,W/ CONDMNT & VEG",251,2.51
"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY; PLN",308,3.08
"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY; W/ CONDMNT",268,2.68
"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; PLN",305,3.05
"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT",269,2.69
"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT & VEG",206,2.06
"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY,W/ CONDMNT",270,2.7
"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY,W/ CONDMNT & VEG",254,2.54
"FAST FOODS,CHEESEBURGER; SINGLE,REG PATTY; PLN",303,3.03
"FAST FOODS,CHEESEBURGER; TRIPLE,REG PATTY; PLN",310,3.1
"FAST FOODS,CHESEBRGER; SING,LRG PATY; W/ CONDMNT,VEG & MAYO",235,2.35
"FAST FOODS,CHESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT & BACON",282,2.82
"FAST FOODS,CHICK FILLET SNDWCH,PLN",283,2.83
"FAST FOODS,CHICK FILLET SNDWCH,W/CHS",277,2.77
"FAST FOODS,CHICK TENDERS",289,2.89
"FAST FOODS,CHICK,BREADED & FRIED,BNLESS PIECES,PLN",297,2.97
"FAST FOODS,CHICK,BREADED&FRIED,DK MEAT (DRUMSTK OR THIGH)",291,2.91
"FAST FOODS,CHICK,BREADED&FRIED,LT MEAT (BREAST OR WING)",303,3.03
"FAST FOODS,CHILI CON CARNE",101,1.01
"FAST FOODS,CHIMICHANGA,W/BF",244,2.44
"FAST FOODS,CHIMICHANGA,W/BF&CHS",242,2.42
"FAST FOODS,CHIMICHANGA,W/BF&RED CHILI PEPPERS",223,2.23
"FAST FOODS,CHIMICHANGA,W/BF,CHS,&RED CHILI PEPPERS",202,2.02
"FAST FOODS,CHSBURGER; SINGLE,LRG PATTY; W/ CONDMNT,VEG & HAM",286,2.86
"FAST FOODS,CHSBURGR; DBL,RG PTTY; DBL BN W/ CNDMNT & SPL SAU",261,2.61
"FAST FOODS,CHSEBURGER; DBLE,REG,PATTY & BN; W/ CONDMNT & VEG",285,2.85
"FAST FOODS,CLAMS,BREADED&FRIED",392,3.92
"FAST FOODS,COOKIES,ANIMAL CRACKERS",446,4.46
"FAST FOODS,COOKIES,CHOC CHIP",423,4.23
"FAST FOODS,CORN ON THE COB W/BUTTER",106,1.06
"FAST FOODS,CRISPY CHICK FILET SNDWCH,W/ LETUCE,TOMATO & MAYO",245,2.45
"FAST FOODS,CROISSANT,W/EGG&CHS",290,2.9
"FAST FOODS,CROISSANT,W/EGG,CHS,&BACON",320,3.2
"FAST FOODS,CROISSANT,W/EGG,CHS,&HAM",312,3.12
"FAST FOODS,CROISSANT,W/EGG,CHS,&SAUSAGE",327,3.27
"FAST FOODS,DANISH PASTRY,CHS",388,3.88
"FAST FOODS,DANISH PASTRY,CINN",397,3.97
"FAST FOODS,DANISH PASTRY,FRUIT",356,3.56
"FAST FOODS,EGG&CHS SNDWCH",233,2.33
"FAST FOODS,EGG,SCRAMBLED",212,2.12
"FAST FOODS,ENCHILADA,W/CHS",196,1.96
"FAST FOODS,ENCHILADA,W/CHS&BF",168,1.68
"FAST FOODS,ENCHIRITO,W/CHS,BF,&BNS",178,1.78
"FAST FOODS,ENG MUFFIN,W/BUTTER",300,3
"FAST FOODS,ENG MUFFIN,W/CHS&SAUSAGE",338,3.38
"FAST FOODS,ENG MUFFIN,W/EGG,CHS,&CANADIAN BACON",221,2.21
"FAST FOODS,ENG MUFFIN,W/EGG,CHS,&SAUSAGE",286,2.86
"FAST FOODS,FISH SNDWCH,W/TARTAR SAU",273,2.73
"FAST FOODS,FISH SNDWCH,W/TARTAR SAU&CHS",286,2.86
"FAST FOODS,FRENCH TOAST STKS",340,3.4
"FAST FOODS,FRENCH TOAST W/ BUTTER",264,2.64
"FAST FOODS,FRIED CHICK,BREAST,MEAT & SKN & BREADING",252,2.52
"FAST FOODS,FRIED CHICK,BREAST,MEAT ONLY,SKN & BRDING REMOVED",152,1.52
"FAST FOODS,FRIED CHICK,DRMSTK,MEAT ONLY,SKN & BRDING REMOVED",172,1.72
"FAST FOODS,FRIED CHICK,DRUMSTK,MEAT & SKN W/ BREADING",267,2.67
"FAST FOODS,FRIED CHICK,SKN & BREADING FROM ALL PIECES",437,4.37
"FAST FOODS,FRIED CHICK,THIGH,MEAT & SKN & BREADING",293,2.93
"FAST FOODS,FRIED CHICK,THIGH,MEAT ONLY,SKN & BREDING REMOVED",182,1.82
"FAST FOODS,FRIED CHICK,WING,MEAT & SKN & BREADING",319,3.19
"FAST FOODS,FRIED CHICK,WING,MEAT ONLY,SKN & BREADING REMOVED",228,2.28
"FAST FOODS,FRIJOLES W/CHS",135,1.35
"FAST FOODS,GRIDDLE CAKE SNDWCH,EGG,CHS,& BACON",272,2.72
"FAST FOODS,GRIDDLE CAKE SNDWCH,EGG,CHS,& SAUSAGE",291,2.91
"FAST FOODS,GRIDDLE CAKE SNDWCH,SAUSAGE",318,3.18
"FAST FOODS,HAM&CHS SNDWCH",241,2.41
"FAST FOODS,HAM,EGG,&CHS SNDWCH",243,2.43
"FAST FOODS,HAMBURGER,LRG,SINGLE PATTY,W/CONDMNT",256,2.56
"FAST FOODS,HAMBURGER,LRG,TRIPLE PATTY,W/CONDMNT",267,2.67
"FAST FOODS,HAMBURGER; DOUBLE,LRG PATTY; W/ CONDMNT & VEG",239,2.39
"FAST FOODS,HAMBURGER; DOUBLE,LRG PATY; W/ CONDMNT,VEG & MAYO",252,2.52
"FAST FOODS,HAMBURGER; DOUBLE,REG PATTY; W/ CONDMNT",268,2.68
"FAST FOODS,HAMBURGER; DOUBLE,REG,PATTY; PLN",295,2.95
"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; PLN",311,3.11
"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; W/ CONDMNT",256,2.56
"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; W/ CONDMNT & VEG",235,2.35
"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; PLN",295,2.95
"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; W/ CONDMNT",258,2.58
"FAST FOODS,HAMBURGER; SINGLE,REG PATTY; W/ CONDMNT & VEG",254,2.54
"FAST FOODS,HMBURGR; SNG,REG PTTY; DBL BN W/ CNDMNT & SPL SAU",259,2.59
"FAST FOODS,HOTDOG,PLAIN",247,2.47
"FAST FOODS,HOTDOG,W/CHILI",260,2.6
"FAST FOODS,HOTDOG,W/CORN FLR COATING (CORNDOG)",263,2.63
"FAST FOODS,HUSH PUPPIES",296,2.96
"FAST FOODS,MINIATURE CINN ROLLS",403,4.03
"FAST FOODS,NACHOS,W/CHS",306,3.06
"FAST FOODS,NACHOS,W/CHS&JALAPENO PEPPERS",298,2.98
"FAST FOODS,NACHOS,W/CHS,BNS,GROUND BF,&PEPPERS",223,2.23
"FAST FOODS,NACHOS,W/CINN&SUGAR",543,5.43
"FAST FOODS,ONION RINGS,BREADED&FRIED",332,3.32
"FAST FOODS,OYSTERS,BATTERED OR BREADED,&FRIED",265,2.65
"FAST FOODS,PANCAKES W/BUTTER&SYRUP",224,2.24
"FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU",160,1.6
"FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&BACON",151,1.51
"FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&BROCCOLI",119,1.19
"FAST FOODS,POTATO,BKD&TOPPED W/CHS SAU&CHILI",122,1.22
"FAST FOODS,POTATO,BKD&TOPPED W/SOUR CRM&CHIVES",130,1.3
"FAST FOODS,POTATO,MASHED",89,0.89
"FAST FOODS,POTATOES,HASHED BROWN",327,3.27
"FAST FOODS,QUESADILLA,W/ CHICK",294,2.94
"FAST FOODS,RST BF SNDWCH,PLN",249,2.49
"FAST FOODS,SALAD,VEG TOSSED,WO/DRSNG,W/TURKEY,HAM&CHS",82,0.82
"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG",16,0.16
"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/CHICK",48,0.48
"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/CHS&EGG",47,0.47
"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/PASTA&SEAFOOD",91,0.91
"FAST FOODS,SALAD,VEG,TOSSED,WO/DRSNG,W/SHRIMP",45,0.45
"FAST FOODS,SCALLOPS,BREADED&FRIED",268,2.68
"FAST FOODS,SHRIMP,BREADED&FRIED",308,3.08
"FAST FOODS,SUBMARINE SNDWCH,W/COLD CUTS",200,2
"FAST FOODS,SUBMARINE SNDWCH,W/RST BF",190,1.9
"FAST FOODS,SUBMARINE SNDWCH,W/TUNA SALAD",228,2.28
"FAST FOODS,SUNDAE,CARAMEL",196,1.96
"FAST FOODS,SUNDAE,HOT FUDGE",180,1.8
"FAST FOODS,SUNDAE,STRAWBERRY",175,1.75
"FAST FOODS,TACO SALAD",141,1.41
"FAST FOODS,TACO SALAD W/CHILI CON CARNE",111,1.11
"FAST FOODS,TACO W/ BF,CHS & LETTUCE,HARD SHELL",226,2.26
"FAST FOODS,TACO W/ BF,CHS & LETTUCE,SOFT",206,2.06
"FAST FOODS,TACO W/ CHICK,LETTUCE & CHS,SOFT",189,1.89
"FAST FOODS,TOSTADA,W/BF&CHS",193,1.93
"FAST FOODS,TOSTADA,W/BNS&CHS",155,1.55
"FAST FOODS,TOSTADA,W/BNS,BF,&CHS",148,1.48
"FAST FOODS,VANILLA,LT,SOFT-SERVE ICE CRM,W/ CONE",166,1.66
"FAT FREE ICE CRM,NO SUGAR ADDED,FLAVORS OTHER THAN CHOC",129,1.29
"FAT,BEEF TALLOW",902,9.02
"FAT,CHICKEN",900,9
"FAT,DUCK",882,8.82
"FAT,GOOSE",900,9
"FAT,MUTTON TALLOW",902,9.02
"FAT,TURKEY",900,9
"FEIJOA,RAW",55,0.55
FENNEL SEED,345,3.45
"FENNEL,BULB,RAW",31,0.31
FENUGREEK SEED,323,3.23
Festy,,160
"FIDDLEHEAD FERNS,FRZ,UNPREP",34,0.34
"FIDDLEHEAD FERNS,RAW",34,0.34
Fig Preserves,,2.5
"FIGS,CND,EX HVY SYRUP PK,SOL&LIQUIDS",107,1.07
"FIGS,CND,H2O PK,SOL&LIQUIDS",53,0.53
"FIGS,CND,HVY SYRUP PK,SOL&LIQUIDS",88,0.88
"FIGS,CND,LT SYRUP PK,SOL&LIQUIDS",69,0.69
"FIGS,DRIED,STEWED",107,1.07
"FIGS,DRIED,UNCOOKED",249,2.49
"FIGS,RAW",74,0.74
"FIREWEED,LEAVES,RAW",103,1.03
"FIREWEED,YOUNG LEAVES,RAW (ALASKA NATIVE)",44,0.44
FISH BROTH,16,0.16
"FISH OIL,COD LIVER",902,9.02
"FISH OIL,HERRING",902,9.02
"FISH OIL,MENHADEN",902,9.02
"FISH OIL,MENHADEN,FULLY HYDR",902,9.02
"FISH OIL,SALMON",902,9.02
"FISH OIL,SARDINE",902,9.02
"FISH PORTIONS&STKS,FRZ,PREHTD",249,2.49
Fish Salmon Sockeye,,1.69
Fish Stew,,2
"FISH STICKS,MEATLESS",290,2.9
"FISH,BLACKFISH,WHL (ALASKA NATIVE)",82,0.82
"FISH,DEVILFISH,MEAT (ALASKA NATIVE)",97,0.97
"FISH,HALIBUT,CKD,W/ SKN (ALASKA NATIVE)",113,1.13
"FISH,HALIBUT,RAW,W/ SKN (ALASKA NATIVE)",116,1.16
"FISH,HERRING EGGS ON GIANT KELP,PACIFIC (ALASKA NATIVE)",63,0.63
"FISH,HERRING EGGS,PACIFIC,DRY (ALASKA NATIVE)",312,3.12
"FISH,HERRING EGGS,PACIFIC,PLN (ALASKA NATIVE)",74,0.74
"FISH,HERRING,PACIFIC,FLSH,AIR-DRIED,PACK OIL (ALASKA NATIVE)",489,4.89
"FISH,LINGCOD,LIVER (ALASKA NATIVE)",424,4.24
"FISH,LINGCOD,MEAT,RAW (ALASKA NATIVE)",79,0.79
"FISH,PIKE,NORTHERN,LIVER (ALASKA NATIVE)",156,1.56
"FISH,SALMON,CHUM,CND,DRND SOL W/ BONE",141,1.41
"FISH,SALMON,CHUM,DRIED (ALASKA NATIVE)",378,3.78
"FISH,SALMON,CHUM,RAW (ALASKA NATIVE)",116,1.16
"FISH,SALMON,COHO (SILVER),RAW (ALASKA NATIVE)",140,1.4
"FISH,SALMON,KING (CHINOOK),RAW (ALASKA NATIVE)",187,1.87
"FISH,SALMON,KING,CHINOOK,KIPPERED,CND (ALASKA NATIVE)",266,2.66
"FISH,SALMON,KING,CHINOOK,LIVER (ALASKA NATIVE)",156,1.56
"FISH,SALMON,KING,CHINOOK,SMOKED & CND (ALASKA NATIVE)",150,1.5
"FISH,SALMON,KING,CHINOOK,SMOKED,BRINED (ALASKA NATIVE)",430,4.3
"FISH,SALMON,KING,W/ SKN,KIPPERED,(ALASKA NATIVE)",209,2.09
"FISH,SALMON,PINK,CND,DRND SOL",138,1.38
"FISH,SALMON,PINK,CND,DRND SOL,WO/ SKN & BONES",136,1.36
"FISH,SALMON,PINK,CND,TOTAL CAN CONTENTS",129,1.29
"FISH,SALMON,RED,(SOCKEYE),CND,SMOKED (ALASKA NATIVE)",206,2.06
"FISH,SALMON,RED,(SOCKEYE),KIPPERED (ALASKA NATIVE)",141,1.41
"FISH,SALMON,RED,CND,BONES REMOVED (ALASKA NATIVE)",161,1.61
"FISH,SALMON,SOCKEYE (RED),RAW (ALASKA NATIVE)",153,1.53
"FISH,SALMON,SOCKEYE,CND,DRND SOL",167,1.67
"FISH,SALMON,TIPNUK,FERMENTED (ALASKA NATIVE)",159,1.59
"FISH,SHEEFISH,RAW (ALASKA NATIVE)",115,1.15
"FISH,TILAPIA,CKD,DRY HEAT",128,1.28
"FISH,TILAPIA,RAW",96,0.96
"FISH,WHITEFISH,BROAD,LIVER (ALASKA NATIVE)",104,1.04
"FISH,WHITEFISH,DRIED (ALASKA NATIVE)",371,3.71
"FISH,WHITEFISH,EGGS (ALASKA NATIVE)",104,1.04
"FISH,WHITEFISH,HEAD,EYES,CHEEKS & SOFT BONES (ALASKA NATIVE)",107,1.07
"FISH,WHITEFISH,MXD SP,RAW (ALASKA NATIVE)",131,1.31
"FLAN,CARAMEL CUSTARD,DRY MIX",348,3.48
"FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ 2% MILK",103,1.03
"FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ WHL MILK",113,1.13
"FLATFISH (FLOUNDER&SOLE SP),CKD,DRY HEAT",86,0.86
"FLATFISH (FLOUNDER&SOLE SP),RAW",70,0.7
"Flour, White",,395.667
"Flour, Whole Wheat",,326.4
"FLUID REPLCMNT,ELECTROLYTE SOLN (INCLUDE PEDIALYTE)",10,0.1
"FOCACCIA,ITALIAN FLATBREAD,PLN",249,2.49
"FORM BAR,MARS SNACK US,SNICKERS MARATHON DOUBLE CHOC NUT BAR",343,3.43
"FORM BAR,MARS SNACK US,SNICKERS MARATHON ENERGY BAR,ALL FLAV",386,3.86
"FORM BAR,MARS SNACK US,SNICKERSMARATHONCHEWCHOCPNUT BAR",396,3.96
"FORM BAR,MARS SNACKFOOD US,COCOAVIA,CHOC ALMOND",347,3.47
"FORM BAR,MARS SNACKFOOD US,COCOAVIA,CHOC BLUEBERRY",325,3.25
"FORM BAR,MARS SNACKFOOD US,SNICKERS MARATHON HON NUT OAT BAR",378,3.78
"FORM BAR,MARS SNKF US,SNICKERS MARATHON MULTIGRNCRUNCH",422,4.22
"FORM BAR,ZONE PERFECT CLASSIC CRUNCH BAR,MXD FLAVORS",422,4.22
"FORMBAR,MARSSNACK,SNICKERS MARATHONPROTPERFBAR,CARMELNUTRUSH",415,4.15
"Formulated bar, high fiber, chewy, oats and chocolate",350,3.5
"FORMULATED BAR,LUNA BAR,NUTZ OVER CHOC",403,4.03
"FORMULATED BAR,POWER BAR,CHOC",363,3.63
"FORMULATED BAR,SLIM-FAST OPTIMA MEAL BAR,MILK CHOC PNUT",386,3.86
"FORMULATED,WHEAT-BASED,ALL FLAVORS XCPT MACADAMIA,WO/SALT",647,6.47
"FORMULATED,WHEAT-BASED,FLAV,MACADAMIA FLAV,WO/SALT",619,6.19
"FORMULATED,WHEAT-BASED,UNFLAVORED,W/SALT",622,6.22
FRANKFURTER  BF  HTD,322,3.22
FRANKFURTER  BF & PORK,305,3.05
FRANKFURTER  MEAT,290,2.9
FRANKFURTER  MEAT  HTD,278,2.78
"FRANKFURTER,BF & PORK,LO FAT",152,1.52
"FRANKFURTER,BF,LO FAT",230,2.3
"FRANKFURTER,BF,PORK,& TURKEY,FAT FREE",109,1.09
"FRANKFURTER,BF,UNHTD",313,3.13
"FRANKFURTER,CHICK",223,2.23
"FRANKFURTER,LO NA",312,3.12
"FRANKFURTER,MEAT & POULTRY,LO FAT",121,1.21
"FRANKFURTER,MEATLESS",233,2.33
"FRANKFURTER,PORK",269,2.69
"FRANKFURTER,TURKEY",223,2.23
"FRENCH TOAST,FRZ,RTH",213,2.13
"FRENCH TOAST,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",229,2.29
"FRIJOLES ROJOS VOLTEADOS (REFRIED BNS,RED,CANNED)",144,1.44
"FROG LEGS,RAW",73,0.73
"FROSTING,GLAZ,CHC,PREP-FRM-RCIP,W/ BUTR,NFSMI RECIP NO. C-32",359,3.59
"FROSTINGS,CHOC,CREAMY,DRY MIX",389,3.89
"FROSTINGS,CHOC,CREAMY,DRY MIX,PREP W/ BUTTER",408,4.08
"FROSTINGS,CHOC,CREAMY,DRY MIX,PREP W/ MARGARINE",404,4.04
"FROSTINGS,CHOC,CREAMY,RTE",397,3.97
"FROSTINGS,COCONUT-NUT,RTE",433,4.33
"FROSTINGS,CRM CHEESE-FLAVOR,RTE",415,4.15
"FROSTINGS,GLAZE,PREPARED-FROM-RECIPE",341,3.41
"FROSTINGS,VANILLA,CREAMY,DRY MIX",410,4.1
"FROSTINGS,VANILLA,CREAMY,DRY MIX,PREP W/ MARGARINE",413,4.13
"FROSTINGS,VANILLA,CREAMY,RTE",418,4.18
"FROSTINGS,WHITE,FLUFFY,DRY MIX",371,3.71
"FROSTINGS,WHITE,FLUFFY,DRY MIX,PREP W/H2O",244,2.44
"FROZ NOVELTIES,ICE TYPE,SUGAR FREE,ORNGE,CHRY,& GRP POPSICLE",21,0.21
"FROZ NOVLT,ICE CRM,VAN ICE CRM,LT,NO SUGAR ADDED,CHOC COATD",221,2.21
"FROZEN NOVELITES,JUC TYPE,JUC W/ CRM",115,1.15
"FROZEN NOVELTIES,FAT FREE FUDGESICLE BARS",127,1.27
"FROZEN NOVELTIES,FRUIT & JUC BARS",87,0.87
"FROZEN NOVELTIES,ICE CRM TYPE,SUNDAE,PREPACKAGED",185,1.85
"FROZEN NOVELTIES,ICE TYPE,FRUIT,NO SUGAR ADDED",24,0.24
"FROZEN NOVELTIES,ICE TYPE,ITALIAN,REST-PREP",53,0.53
"FROZEN NOVELTIES,ICE TYPE,LIME",128,1.28
"FROZEN NOVELTIES,ICE TYPE,PINEAPPLE-COCONUT",113,1.13
"FROZEN NOVELTIES,ICE TYPE,POP",79,0.79
"FROZEN NOVELTIES,ICE TYPE,POP,W/ LO CAL SWTNR",24,0.24
"FROZEN NOVELTIES,JUC TYPE,ORANGE",95,0.95
"FROZEN NOVELTIES,JUC TYPE,POPSICLE SCRIBBLERS",81,0.81
"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR CHOC CONE",224,2.24
"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR CHOC SNDWCH",212,2.12
"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR MINT SNDWCH",210,2.1
"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR VANILLA CONE",222,2.22
"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR VANILLA SNDWCH",211,2.11
"FROZEN NOVELTIES,NO SUGAR ADDED CREAMSICLE POPS",57,0.57
"FROZEN NOVELTIES,NO SUGAR ADDED,FUDGESICLE POPS",105,1.05
"FROZEN NOVELTIES,SUGAR FREE,CREAMSICLE POPS",49,0.49
"FROZEN NOVL,KLONDIKE,SLIM-A-BEAR,NO SGR ADDED,STICKLESS BAR",224,2.24
"FROZEN YOGURTS,CHOC",127,1.27
"FROZEN YOGURTS,CHOC,SOFT-SERVE",160,1.6
"FROZEN YOGURTS,FLAVORS OTHER THAN CHOC",127,1.27
"FROZEN YOGURTS,VANILLA,SOFT-SERVE",159,1.59
"FRUIT BUTTERS,APPLE",173,1.73
"FRUIT COCKTAIL,CND,EX HVY SYRUP,SOL&LIQUIDS",88,0.88
"FRUIT COCKTAIL,CND,EX LT SYRUP,SOL&LIQUIDS",45,0.45
"FRUIT COCKTAIL,CND,H2O PK,SOL&LIQUIDS",32,0.32
"FRUIT COCKTAIL,CND,HVY SYRUP,DRND",70,0.7
"FRUIT COCKTAIL,CND,HVY SYRUP,SOL&LIQUIDS",73,0.73
"FRUIT COCKTAIL,CND,LT SYRUP,SOL&LIQUIDS",57,0.57
"FRUIT FLAV DRK CONTAINING LESS THAN 3% FRUIT JUC,W/ HI VIT C",27,0.27
"FRUIT FLAV DRK,LESS THAN 3% JUC,NOT FORT W/ VIT C",64,0.64
"FRUIT FLAV DRK,RED SUGAR,JUC,HI VIT C,ADDED CA",29,0.29
"FRUIT JUC DRK,GREATER THAN 3% JUC,HI VIT C",46,0.46
"FRUIT JUC DRK,OVER 3% FRUIT JUC,HI VIT C & ADDED THIAMIN",54,0.54
"FRUIT LEATHER,PIECES",359,3.59
"FRUIT LEATHER,ROLLS",371,3.71
"FRUIT PUNCH DRK,FRZ CONC",162,1.62
"FRUIT PUNCH DRK,FRZ CONC,PREP W/H2O",46,0.46
"FRUIT PUNCH DRK,W/ ADDED NUTR,CND",47,0.47
"FRUIT PUNCH DRK,WO/ ADDED NUTR,CND",48,0.48
"FRUIT PUNCH JUC DRK,FRZ CONC",175,1.75
"FRUIT PUNCH JUC DRK,FRZ CONC,PREP W/H2O",42,0.42
"FRUIT PUNCH-FLAVOR DRK,PDR,WO/ NA,PREP W/H2O",37,0.37
"FRUIT SALAD,CND,EX HVY SYRUP,SOL&LIQUIDS",88,0.88
"FRUIT SALAD,CND,H2O PK,SOL&LIQUIDS",30,0.3
"FRUIT SALAD,CND,HVY SYRUP,SOL&LIQUIDS",73,0.73
"FRUIT SALAD,CND,JUC PK,SOL&LIQUIDS",50,0.5
"FRUIT SALAD,CND,LT SYRUP,SOL&LIQUIDS",58,0.58
"FRUIT SALAD,TROPICAL,CND,HVY SYRUP,SOL&LIQUIDS",86,0.86
"FRUIT,MXD,(PCH, CHER-SWT & SR, RASPB, GRAPE, BOYS),FRZ,SWTND",98,0.98
"FRUIT,MXD,(PEACH&PEAR&PNAPPL),CND,HVY SYRUP,SOL&LIQUIDS",72,0.72
"FRUIT,MXD,(PRUNE&APRICOT&PEAR),DRIED",243,2.43
"FRUIT-FLAVORED DRK,DRY PDR MIX,LO CAL,W/ ASPRT",217,2.17
"FRUIT-FLAVORED DRK,DRY PDR,LO CAL,W/ HI VIT C",200,2
"FRUIT-FLAVORED DRK,PDR,W/ HI VIT C W/ OTHER ADDED VIT,LO CAL",227,2.27
"FRYBREAD,MADE W/ LARD (APACHE)",309,3.09
"FRYBREAD,MADE W/ LARD (NAVAJO)",330,3.3
"FRZ NVL, KLONDIKE,SLIM-A-BEAR FUDG BR,98% FT FR,NO SGR ADDED",124,1.24
"FST FOODS, POTATO, FRNCH FRIED IN VEG OIL",314,3.14
"FT FDS, HAMBRGER; SIN, LRG PATTY; W/ CONDMNTS, VEG, MAYO",226,2.26
"FUNGI,CLOUD EARS,DRIED",284,2.84
"GAME MEAT BISON,GROUND,RAW",223,2.23
"GAME MEAT BISON,TOP SIRLOIN,LN,1"" STEAK,CKD,BRLD",171,1.71
"GAME MEAT,ANTELOPE,CKD,RSTD",150,1.5
"GAME MEAT,ANTELOPE,RAW",114,1.14
"GAME MEAT,BEAR,CKD,SIMMRD",259,2.59
"GAME MEAT,BEAR,RAW",161,1.61
"GAME MEAT,BEAVER,CKD,RSTD",212,2.12
"GAME MEAT,BEAVER,RAW",146,1.46
"GAME MEAT,BEEFALO,COMP OF CUTS,CKD,RSTD",188,1.88
"GAME MEAT,BEEFALO,COMP OF CUTS,RAW",143,1.43
"GAME MEAT,BISON,CHUCK,SHLDR CLOD,LN,3-5 LB RST,CKD,BRSD",193,1.93
"GAME MEAT,BISON,CHUCK,SHLDR CLOD,LN,3-5 LB RST,RAW",119,1.19
"GAME MEAT,BISON,GROUND,CKD,PAN-BROILED",238,2.38
"GAME MEAT,BISON,LN,CKD,RSTD",143,1.43
"GAME MEAT,BISON,LN,RAW",109,1.09
"GAME MEAT,BISON,RIBEYE,LN,0""FAT,RAW",116,1.16
"GAME MEAT,BISON,RIBEYE,LN,1"" STEAK,CKD,BRLD",177,1.77
"GAME MEAT,BISON,SHLDR CLOD,LN,0""FAT,RAW",109,1.09
"GAME MEAT,BISON,TOP RND,LN,1"" STEAK,CKD,BRLD",174,1.74
"GAME MEAT,BISON,TOP RND,LN,1"" STEAK,RAW",122,1.22
"GAME MEAT,BISON,TOP SIRLOIN,LN,0""FAT,RAW",113,1.13
"GAME MEAT,BOAR,WILD,CKD,RSTD",160,1.6
"GAME MEAT,BOAR,WILD,RAW",122,1.22
"GAME MEAT,BUFFALO,H2O,CKD,RSTD",131,1.31
"GAME MEAT,BUFFALO,H2O,RAW",99,0.99
"GAME MEAT,CARIBOU,CKD,RSTD",167,1.67
"GAME MEAT,CARIBOU,RAW",127,1.27
"GAME MEAT,DEER,CKD,RSTD",158,1.58
"GAME MEAT,DEER,GROUND,CKD,PAN-BROILED",187,1.87
"GAME MEAT,DEER,GROUND,RAW",157,1.57
"GAME MEAT,DEER,LOIN,LN,1"" STEAK,CKD,BRLD",150,1.5
"GAME MEAT,DEER,RAW",120,1.2
"GAME MEAT,DEER,SHLDR CLOD,LN,3-5 LB RST,CKD,BRSD",191,1.91
"GAME MEAT,DEER,TENDERLOIN,LN,0.5-1 LB RST,CKD,BRLD",149,1.49
"GAME MEAT,DEER,TOP RND,LN,1"" STEAK,CKD,BRLD",152,1.52
"GAME MEAT,ELK,CKD,RSTD",146,1.46
"GAME MEAT,ELK,GROUND,CKD,PAN-BROILED",193,1.93
"GAME MEAT,ELK,GROUND,RAW",172,1.72
"GAME MEAT,ELK,LOIN,LN,CKD,BRLD",167,1.67
"GAME MEAT,ELK,RAW",111,1.11
"GAME MEAT,ELK,RND,LN,CKD,BRLD",156,1.56
"GAME MEAT,ELK,TENDERLOIN,LN,CKD,BRLD",162,1.62
